1569579639 0 0 0 1 0 0 0
1569580418 0 0 0 2 0 0 0
1570009111 0 0 1 2 0 0 0
1570172026 0 0 2 2 0 0 0
1570172080 0 0 3 2 0 0 0
1570172447 1 0 3 2 0 0 0
1570172536 1 0 4 2 0 0 0
1570172537 2 0 4 2 0 0 0
1570172580 2 0 5 2 0 0 0
1570218321 2 0 6 2 0 0 0
1570218897 3 0 6 2 0 0 0
1570384353 3 0 7 2 0 0 0
1570397098 3 0 8 2 0 0 0
1570600698 3 1 8 2 0 0 0
1570602172 3 2 8 2 0 0 0
1570602233 3 3 8 2 0 0 0
1570602244 3 4 8 2 0 0 0
1570604193 3 5 8 2 0 0 0
1570639283 3 5 9 2 0 0 0
1570639879 3 5 10 2 0 0 0
1570640050 3 5 11 2 0 0 0
1570640087 3 5 12 2 0 0 0
1570649189 3 5 13 2 0 0 0
1570649242 3 5 14 2 0 0 0
1570685677 3 5 15 2 0 0 0
1570685896 4 5 15 2 0 0 0
1570720626 4 6 15 2 0 0 0
1570772795 4 6 16 2 0 0 0
1570772938 4 6 17 2 0 0 0
1570773535 5 6 17 2 0 0 0
1570778519 6 6 17 2 0 0 0
1570783877 6 6 18 2 0 0 0
1570783983 6 6 19 2 0 0 0
1570788918 6 6 20 2 0 0 0
1570804610 6 7 20 2 0 0 0
1570886773 6 8 20 2 0 0 0
1570971530 7 8 21 2 0 0 0
1570997563 7 8 22 2 0 0 0
1571003922 7 8 23 2 0 0 0
1571007335 7 8 24 2 0 0 0
1571029190 7 8 25 2 0 0 0
1571029438 8 8 25 2 0 0 0
1571032002 8 8 25 2 0 1 0
1571034030 9 8 25 2 0 1 0
1571034211 9 9 25 2 0 1 0
1571036924 9 9 26 2 0 1 0
1571037144 10 9 26 2 0 1 0
1571037247 10 11 26 2 0 1 0
1571037265 10 12 26 2 0 1 0
1571037753 10 13 26 2 0 1 0
1571040256 10 14 26 2 0 1 0
1571040273 10 15 26 2 0 1 0
1571041033 10 16 26 2 0 1 0
1571047643 10 16 27 2 0 1 0
1571047976 11 16 27 2 0 1 0
1571062378 11 17 27 2 0 1 0
1571066910 11 18 27 2 0 1 0
1571067926 11 19 27 2 0 1 0
1571068022 11 20 27 2 0 1 0
1571068515 11 20 28 2 0 1 0
1571068782 12 20 28 2 0 1 0
1571068795 12 20 29 2 0 1 0
1571068895 13 20 30 2 0 1 0
1571069131 14 20 30 2 0 1 0
1571069286 14 20 31 2 0 1 0
1571069802 15 20 31 2 0 1 0
1571070247 15 21 31 2 0 1 0
1571071784 15 21 32 2 0 1 0
1571072022 16 21 32 2 0 1 0
1571074893 16 21 33 2 0 1 0
1571075113 17 21 33 2 0 1 0
1571075677 17 21 33 2 0 2 0
1571076117 18 21 33 2 0 2 0
1571076359 18 22 33 2 0 2 0
1571078556 18 22 34 2 0 2 0
1571078837 19 22 34 2 0 2 0
1571089915 19 23 34 2 0 2 0
1571090005 19 23 35 2 0 2 0
1571090272 20 23 35 2 0 2 0
1571090708 20 23 36 2 0 2 0
1571090758 20 23 36 2 0 3 0
1571090815 21 23 36 2 0 3 0
1571091541 21 24 36 2 0 3 0
1571091715 21 25 36 2 0 3 0
1571091785 21 25 37 2 0 3 0
1571092001 22 25 37 2 0 3 0
1571092004 22 25 38 2 0 3 0
1571116534 22 25 39 2 0 3 0
1571160554 22 25 40 2 0 3 0
1571165589 22 25 41 2 0 3 0
1571166900 23 25 41 2 0 3 0
1571177351 23 25 42 2 0 3 0
1571177458 23 25 43 2 0 3 0
1571177845 24 25 43 2 0 3 0
1571188971 24 26 43 2 0 3 0
1571194072 24 27 43 2 0 3 0
1571202187 24 27 44 2 0 3 0
1571202241 24 27 45 2 0 3 0
1571202293 24 28 45 2 0 3 0
1571202362 24 28 46 2 0 3 0
1571202659 25 28 46 2 0 3 0
1571208228 25 28 46 2 1 3 0
1571209056 25 29 46 2 1 3 0
1571209539 25 29 46 2 2 4 0
1571210917 25 29 46 2 3 4 0
1571211140 25 29 47 2 3 4 0
1571214389 25 29 48 2 3 4 0
1571214514 26 29 48 2 3 4 0
1571214521 27 29 48 2 3 4 0
1571214886 27 29 49 2 3 4 0
1571215450 27 30 49 2 3 4 0
1571215486 27 30 49 2 4 4 0
1571215520 27 30 49 2 5 4 0
1571215626 27 31 49 2 5 4 0
1571215680 27 31 49 2 6 4 0
1571215739 28 31 49 2 6 4 0
1571215872 28 31 49 2 7 4 0
1571216400 29 31 49 2 7 4 0
1571216801 29 32 49 2 7 4 0
1571217316 30 32 49 2 7 4 0
1571217776 30 32 50 2 7 4 0
1571217792 30 32 51 2 7 4 0
1571218078 30 32 52 2 7 4 0
1571218301 31 32 52 2 7 4 0
1571218438 31 32 53 2 7 4 0
1571218697 32 32 53 2 7 4 0
1571220106 32 32 54 2 7 4 0
